business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Cashify Mobile Phone Store & Repair Shop | Jamshedpur,Mobile Phone Sales and Repair,Cell phone store,"Cell phone store, Cell phone accessory store, Computer repair service, Computer service, Computer store, Mobile phone repair shop, Phone repair service",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 80 4680 8098,https://www.cashify.in/sell-old-mobile-phone?__utmrg=gmbsellpage&utm_source=google&utm_medium=my_business_listing&utm_campaign=gmbsellpage&utm_term=gmblisting&utm_content=gmbsell,4.7,845.0,"Shop No, 01 117, Straight Mile Rd, near Kaavya Orthopaedic Hospital, New Bardwari, Sakchi, Jamshedpur, Jharkhand 831001","New Bardwari, Sakchi",22.804893699999997,86.211963,ChIJb1dKpxzj9TkRqph2esHDkeg,https://www.google.com/maps/place/?q=place_id:ChIJb1dKpxzj9TkRqph2esHDkeg,part_388,2026-09-20 20:19:44
HELP POINT,Mobile Phone Sales and Repair,Cell phone store,"Cell phone store, Electronics store, Mobile phone repair shop",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 98355 59998,N/A,4.1,406.0,"Azad Market, Indra Nagar, Telco Colony, Jamshedpur, Jharkhand 831004","Indra Nagar, Telco Colony",22.773426,86.239586,ChIJF2cTPKri9TkRbHzaCiMQojg,https://www.google.com/maps/place/?q=place_id:ChIJF2cTPKri9TkRbHzaCiMQojg,part_388,2026-09-20 20:19:44
Aman mobile sale and service,Mobile Phone Sales and Repair,Mobile phone repair shop,"Mobile phone repair shop, Cell phone store, Computer accessories store, Photography service",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 62042 24360,http://aman-mobile-sale-service-mobile-phone-repair-shop.business.site/,4.8,19.0,"ADARSH NAGAR,ROAD NO-4, ROAD, Dimna, Mango, Jamshedpur, Jharkhand 831012","Adarsh Nagar, Dimna, Mango",22.827137099999998,86.22231699999999,ChIJB8-ql5Lj9TkRhupB46sh3Yg,https://www.google.com/maps/place/?q=place_id:ChIJB8-ql5Lj9TkRhupB46sh3Yg,part_388,2026-09-20 20:19:44
DJ Mobile repairing,Mobile Phone Sales and Repair,Cell phone store,Cell phone store,831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 95088 39918,https://dj-mobile-repairing.grexa.site/,4.9,83.0,"main market, near JRG bank, Sidhgora, Jamshedpur, Jharkhand 831009",Sidhgora,22.803466999999998,86.23236399999999,ChIJY5EcFBoJ9jkRgy_tNYNH_ow,https://www.google.com/maps/place/?q=place_id:ChIJY5EcFBoJ9jkRgy_tNYNH_ow,part_388,2026-09-20 20:19:44
M.N COMMUNICATION,Mobile Phone Sales and Repair,Mobile phone repair shop,"Mobile phone repair shop, Cell phone accessory store, Print shop",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 89696 78899,N/A,4.8,55.0,"Kharangajhar Market, Kharangajhar, Telco, Jamshedpur, Jharkhand 831004","Kharangajhar, Telco",22.7720879,86.25938529999999,ChIJQ3aquJ4J9jkRlYBh9HdHDV0,https://www.google.com/maps/place/?q=place_id:ChIJQ3aquJ4J9jkRlYBh9HdHDV0,part_388,2026-09-20 20:19:44
e mobiles,Mobile Phone Sales and Repair,Cell phone store,"Cell phone store, Closed circuit television, Computer accessories store, Computer repair service, Electronics store, Mobile phone repair shop",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 73199 38088,N/A,4.3,19.0,"Gramin Bank Road, Kharangajhar, Telco Colony, Jamshedpur, Jharkhand 831004","Kharangajhar, Telco Colony",22.771472799999998,86.2587214,ChIJtzGb2DMJ9jkR0z3m751-SNs,https://www.google.com/maps/place/?q=place_id:ChIJtzGb2DMJ9jkR0z3m751-SNs,part_388,2026-09-20 20:19:44
GoRenew,Mobile Phone Sales and Repair,Cell phone store,"Cell phone store, Cell phone accessory store, Electronics repair shop, Mobile phone repair shop",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 91220 93101,https://www.gorenew.in/,4.9,324.0,"ICICI Bank Building, Bistupur Main Rd, beside BS Plaza, near Ram Mandir, South Park, Bistupur, Jamshedpur, Jharkhand 831001","South Park, Bistupur",22.790212099999998,86.183949,ChIJVWM-8bbj9TkRaSwTxrBKVYU,https://www.google.com/maps/place/?q=place_id:ChIJVWM-8bbj9TkRaSwTxrBKVYU,part_388,2026-09-20 20:19:44
Phone House,Mobile Phone Sales and Repair,Cell phone store,"Cell phone store, Repair service",831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 98355 44445,N/A,4.4,55.0,"1st floor,Shop, P&M Hi-Tech City Center, Adityapur Road, Millenium Park, Bistupur, Jamshedpur, Jharkhand 831001","Millenium Park, Bistupur",22.784886399999998,86.18036269999999,ChIJqYQEP1Xj9TkRrO8iX58sxoM,https://www.google.com/maps/place/?q=place_id:ChIJqYQEP1Xj9TkRrO8iX58sxoM,part_388,2026-09-20 20:19:44
CELLVILLA,Mobile Phone Sales and Repair,Cell phone store,Cell phone store,831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 76450 44440,N/A,4.6,1453.0,"Shop No-10, Sai Jumbo Tower, Bhalubasa, Jamshedpur, Jharkhand 831001",Bhalubasa,22.8040618,86.21588129999999,ChIJg9bq_u7j9TkRJbVjQOPedZg,https://www.google.com/maps/place/?q=place_id:ChIJg9bq_u7j9TkRJbVjQOPedZg,part_388,2026-09-20 20:19:44
B.S. Enterprises,Mobile Phone Sales and Repair,Cell phone store,Cell phone store,831004,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Chhota Govindpur BO, Ghorabandha BO, Luabasa BO",+91 87572 48585,https://bsenterprisesjsr.com/,4.8,509.0,"Shop No.39, Bazar, Infront Of, Basant Cinema Rd, beside HDFC ATM, Mall, Sakchi, Jamshedpur, Jharkhand 831001","Mall, Sakchi",22.8029004,86.20487279999999,ChIJ-zt7SsH89TkRj9VhHREGdBs,https://www.google.com/maps/place/?q=place_id:ChIJ-zt7SsH89TkRj9VhHREGdBs,part_388,2026-09-20 20:19:44
